"","File","Site","Climate","Orientation","Traits","LWP_mean","LWP_min","LWP_max","LWP_mean_sunlit","PCanopy_TLP","TL_mean","TL_min","TL_max","TL_mean_sunlit","PCanopy_T40","Source","Tair","Date_ref1","Date_ref2","PCanopy_Tair","Tmean_Diff","Tmax_Diff"
"235","mtg19900726150000.pckl.csv","fresno","rcp45","north_south","elite","-1.16431551016645","-1.42801400282884","-0.926771548625886",NA,"0","40.8636051771086","39.6053428879349","43.5974127406968","43.5974127406968","0.990604026845638","fre45","41.12","1990-07-26 15:00:00","1990-07-26 15:00:00","0.206711409395973","-0.256394822891444","2.4774127406968"
"236","mtg19900727150000.pckl.csv","fresno","rcp45","north_south","elite","-1.1914434757182","-1.45529878397338","-0.955835177901177",NA,"0","40.9865034879309","39.7258501089358","43.7505902670561","43.7505902670561","0.994630872483221","fre45","41.24","1990-07-27 15:00:00","1990-07-27 15:00:00","0.212751677852349","-0.25349651206907","2.5105902670561"
"237","mtg19900728150000.pckl.csv","fresno","rcp45","north_south","elite","-1.22110113390254","-1.48593494286373","-0.986566330954039",NA,"0","41.1207052908861","39.8758731989517","43.8625722540194","43.8625722540194","0.997315436241611","fre45","41.38","1990-07-28 15:00:00","1990-07-28 15:00:00","0.211409395973154","-0.259294709113853","2.48257225401937"
"238","mtg19900729150000.pckl.csv","fresno","rcp45","north_south","elite","-1.18544110308373","-1.45371778407694","-0.945424364804066",NA,"0","41.3197729359196","39.9965238858142","44.1743069174852","44.1743069174852","0.999328859060403","fre45","41.61","1990-07-29 15:00:00","1990-07-29 15:00:00","0.201342281879195","-0.290227064080419","2.56430691748515"
"239","mtg19900730150000.pckl.csv","fresno","rcp45","north_south","elite","-1.20826245349731","-1.47260352317482","-0.97345707035065",NA,"0","41.1687210945066","39.9148908919489","43.9305073086485","43.9305073086485","0.997986577181208","fre45","41.43","1990-07-30 15:00:00","1990-07-30 15:00:00","0.21006711409396","-0.261278905493434","2.50050730864845"
"240","mtg19900731150000.pckl.csv","fresno","rcp45","north_south","elite","-1.23570637058798","-1.49944574061634","-1.00361680133072",NA,"0","41.1431848906889","39.8773971403275","43.960443717829","43.960443717829","0.997315436241611","fre45","41.4","1990-07-31 15:00:00","1990-07-31 15:00:00","0.213422818791946","-0.256815109311148","2.56044371782897"
"241","mtg19900702150000.pckl.csv","fresno","rcp45","north_south","high_gmax","-1.77602755032307","-2.21467402981212","-1.14816262572432",NA,"0.622147651006711","38.9047998957207","36.0552703909871","42.5009936702936","42.5009936702936","0.063758389261745","fre45","39.85","1990-07-02 15:00:00","1990-07-02 15:00:00","0.076510067114094","-0.945200104279259","2.65099367029358"
"242","mtg19900703150000.pckl.csv","fresno","rcp45","north_south","high_gmax","-1.79336060541682","-2.20152746340568","-1.20158861787761",NA,"0.638926174496644","39.1059281139265","36.4295479603631","42.4788091291109","42.4788091291109","0.0791946308724832","fre45","39.97","1990-07-03 15:00:00","1990-07-03 15:00:00","0.0812080536912752","-0.864071886073539","2.50880912911094"
"243","mtg19900704150000.pckl.csv","fresno","rcp45","north_south","high_gmax","-1.84067572865471","-2.24781438732313","-1.26746765237727",NA,"0.704697986577181","39.0669627685586","36.448327667648","42.467338372392","42.467338372392","0.076510067114094","fre45","39.92","1990-07-04 15:00:00","1990-07-04 15:00:00","0.0825503355704698","-0.853037231441363","2.54733837239199"
"244","mtg19900705150000.pckl.csv","fresno","rcp45","north_south","high_gmax","-1.79736800785594","-2.19263655316046","-1.22291121504392",NA,"0.64496644295302","39.317669570423","36.6374595784654","42.7366022644384","42.7366022644384","0.118120805369128","fre45","40.17","1990-07-05 15:00:00","1990-07-05 15:00:00","0.085234899328859","-0.852330429576952","2.5666022644384"
"245","mtg19900706150000.pckl.csv","fresno","rcp45","north_south","high_gmax","-1.79676262806606","-2.19032531459585","-1.22640213346198",NA,"0.64496644295302","39.3503567281487","36.6607851575813","42.8669202059291","42.8669202059291","0.123489932885906","fre45","40.19","1990-07-06 15:00:00","1990-07-06 15:00:00","0.089261744966443","-0.839643271851301","2.67692020592908"
"246","mtg19900707150000.pckl.csv","fresno","rcp45","north_south","high_gmax","-1.84394622378912","-2.23143541314573","-1.29485110752452",NA,"0.722818791946309","39.3705009656865","36.8967891227889","42.7014172767504","42.7014172767504","0.118120805369128","fre45","40.12","1990-07-07 15:00:00","1990-07-07 15:00:00","0.100671140939597","-0.74949903431353","2.58141727675045"
"247","mtg19900708150000.pckl.csv","fresno","rcp45","north_south","high_gmax","-1.81405631041197","-2.2045563637658","-1.25115640538368",NA,"0.669127516778523","39.3844148204834","36.8170602662199","42.650218927627","42.650218927627","0.125503355704698","fre45","40.19","1990-07-08 15:00:00","1990-07-08 15:00:00","0.089261744966443","-0.805585179516648","2.46021892762699"
"248","mtg19900709150000.pckl.csv","fresno","rcp45","north_south","high_gmax","-1.81913311384751","-2.20644219369057","-1.26220272835086",NA,"0.673154362416107","39.5977904683757","37.0334555982525","42.8810097128539","42.8810097128539","0.184563758389262","fre45","40.38","1990-07-09 15:00:00","1990-07-09 15:00:00","0.0926174496644295","-0.782209531624297","2.50100971285385"
"249","mtg19900710150000.pckl.csv","fresno","rcp45","north_south","high_gmax","-1.85802641164218","-2.23311757164594","-1.32871389257345",NA,"0.748322147651007","39.7233329071346","37.2596308642897","43.0494313263808","43.0494313263808","0.248322147651007","fre45","40.47","1990-07-10 15:00:00","1990-07-10 15:00:00","0.103355704697987","-0.746667092865366","2.57943132638079"
"250","mtg19900711150000.pckl.csv","fresno","rcp45","north_south","high_gmax","-1.83198059858887","-2.21565954623503","-1.28331629245984",NA,"0.703355704697987","39.8253953510413","37.2777156793799","43.1012813155534","43.1012813155534","0.378523489932886","fre45","40.61","1990-07-11 15:00:00","1990-07-11 15:00:00","0.0946308724832215","-0.784604648958748","2.49128131555338"
"251","mtg19900712150000.pckl.csv","fresno","rcp45","north_south","high_gmax","-1.83903937574664","-2.21767365798716","-1.29859367192477",NA,"0.719463087248322","39.8459109818983","37.3509863875157","43.0752116757304","43.0752116757304","0.389261744966443","fre45","40.61","1990-07-12 15:00:00","1990-07-12 15:00:00","0.097986577181208","-0.764089018101714","2.46521167573042"
"252","mtg19900713150000.pckl.csv","fresno","rcp45","north_south","high_gmax","-1.90612604828948","-2.28846173795263","-1.37862068972576",NA,"0.834228187919463","39.6669596617885","37.3565976479149","42.8141223408995","42.8141223408995","0.191275167785235","fre45","40.35","1990-07-13 15:00:00","1990-07-13 15:00:00","0.106040268456376","-0.683040338211548","2.46412234089954"
"253","mtg19900714150000.pckl.csv","fresno","rcp45","north_south","high_gmax","-1.87601189630599","-2.26772133636697","-1.32753145942508",NA,"0.776510067114094","39.7350986278073","37.317718072199","42.8940111563195","42.8940111563195","0.26510067114094","fre45","40.47","1990-07-14 15:00:00","1990-07-14 15:00:00","0.1","-0.734901372192716","2.42401115631948"
"254","mtg19900715150000.pckl.csv","fresno","rcp45","north_south","high_gmax","-1.87006393948362","-2.24826366103354","-1.33951630932574",NA,"0.777181208053691","39.6865625222313","37.2352547437622","42.9742651335495","42.9742651335495","0.21744966442953","fre45","40.43","1990-07-15 15:00:00","1990-07-15 15:00:00","0.101342281879195","-0.743437477768722","2.5442651335495"
"255","mtg19900716150000.pckl.csv","fresno","rcp45","north_south","high_gmax","-1.93781977082461","-2.31859242289086","-1.4212870649096",NA,"0.868456375838926","39.8509640161352","37.5297482825975","43.0257654845555","43.0257654845555","0.334228187919463","fre45","40.52","1990-07-16 15:00:00","1990-07-16 15:00:00","0.112080536912752","-0.669035983864809","2.50576548455554"
"256","mtg19900717150000.pckl.csv","fresno","rcp45","north_south","high_gmax","-1.87159175184749","-2.24335074325836","-1.35127833803637",NA,"0.791275167785235","40.0283839126425","37.5287759860458","43.3601193686576","43.3601193686576","0.540268456375839","fre45","40.77","1990-07-17 15:00:00","1990-07-17 15:00:00","0.106040268456376","-0.741616087357471","2.59011936865757"
"257","mtg19900718150000.pckl.csv","fresno","rcp45","north_south","high_gmax","-1.88591132690476","-2.25381552295595","-1.37523423755777",NA,"0.816778523489933","40.1889200228148","37.7373748399704","43.3795537075654","43.3795537075654","0.667785234899329","fre45","40.92","1990-07-18 15:00:00","1990-07-18 15:00:00","0.104697986577181","-0.731079977185175","2.45955370756542"
"258","mtg19900719150000.pckl.csv","fresno","rcp45","north_south","high_gmax","-1.95133309654614","-2.31994152849686","-1.45770749402725",NA,"0.887248322147651","40.5545312123686","38.182109360973","43.7783178762291","43.7783178762291","0.832214765100671","fre45","41.21","1990-07-19 15:00:00","1990-07-19 15:00:00","0.116778523489933","-0.655468787631449","2.56831787622908"
"259","mtg19900720150000.pckl.csv","fresno","rcp45","north_south","high_gmax","-1.89467820501059","-2.26430866076424","-1.38709765955026",NA,"0.830872483221477","40.6959620699411","38.1677489235822","43.9900490722708","43.9900490722708","0.861744966442953","fre45","41.42","1990-07-20 15:00:00","1990-07-20 15:00:00","0.111409395973154","-0.724037930058941","2.57004907227075"
"260","mtg19900721150000.pckl.csv","fresno","rcp45","north_south","high_gmax","-1.91371112017832","-2.27971465558867","-1.41640280645338",NA,"0.853020134228188","40.6327748748494","38.16368623844","43.902492135708","43.902492135708","0.848322147651007","fre45","41.33","1990-07-21 15:00:00","1990-07-21 15:00:00","0.114765100671141","-0.69722512515056","2.572492135708"
"261","mtg19900722150000.pckl.csv","fresno","rcp45","north_south","high_gmax","-1.95810399013177","-2.31188372751424","-1.49135973437436",NA,"0.912751677852349","40.6348332379801","38.2561333493492","43.8938182794863","43.8938182794863","0.854362416107383","fre45","41.28","1990-07-22 15:00:00","1990-07-22 15:00:00","0.122147651006711","-0.645166762019947","2.61381827948628"
"262","mtg19900723150000.pckl.csv","fresno","rcp45","north_south","high_gmax","-1.92119514787691","-2.28723322988717","-1.42495018239468",NA,"0.861744966442953","40.4803582089764","38.0771595525736","43.6658616012578","43.6658616012578","0.806711409395973","fre45","41.16","1990-07-23 15:00:00","1990-07-23 15:00:00","0.113422818791946","-0.679641791023549","2.50586160125778"
"263","mtg19900724150000.pckl.csv","fresno","rcp45","north_south","high_gmax","-1.93475594587828","-2.29298926525092","-1.45520819947149",NA,"0.883221476510067","40.6149898158675","38.2572900078435","43.7345833731099","43.7345833731099","0.851677852348993","fre45","41.27","1990-07-24 15:00:00","1990-07-24 15:00:00","0.116107382550336","-0.655010184132479","2.46458337310991"
"264","mtg19900725150000.pckl.csv","fresno","rcp45","north_south","high_gmax","-1.99158473420431","-2.34213076751642","-1.53672060055224",NA,"0.936241610738255","40.527237831132","38.3117687631869","43.6106939522692","43.6106939522692","0.832885906040268","fre45","41.11","1990-07-25 15:00:00","1990-07-25 15:00:00","0.12751677852349","-0.582762168867966","2.50069395226921"
"265","mtg19900726150000.pckl.csv","fresno","rcp45","north_south","high_gmax","-1.93292803428667","-2.28909131816259","-1.45506987605174",NA,"0.883221476510067","40.4811882897963","38.2058380373463","43.4799962541045","43.4799962541045","0.818120805369128","fre45","41.12","1990-07-26 15:00:00","1990-07-26 15:00:00","0.116778523489933","-0.638811710203726","2.35999625410451"
"266","mtg19900727150000.pckl.csv","fresno","rcp45","north_south","high_gmax","-1.96061508340491","-2.31370326228218","-1.49556250507234",NA,"0.918120805369128","40.6253896108783","38.374846519038","43.6301908106743","43.6301908106743","0.868456375838926","fre45","41.24","1990-07-27 15:00:00","1990-07-27 15:00:00","0.119463087248322","-0.614610389121715","2.39019081067435"
"267","mtg19900728150000.pckl.csv","fresno","rcp45","north_south","high_gmax","-2.01827704058209","-2.36516981457164","-1.57731702234155",NA,"0.950335570469799","40.8152558389782","38.6499903418555","43.7662854307323","43.7662854307323","0.932885906040268","fre45","41.38","1990-07-28 15:00:00","1990-07-28 15:00:00","0.124832214765101","-0.564744161021778","2.38628543073231"
"268","mtg19900729150000.pckl.csv","fresno","rcp45","north_south","high_gmax","-1.97892607033992","-2.34390620130759","-1.49945623497247",NA,"0.926845637583893","40.9424865865477","38.5393523931014","44.0436119265966","44.0436119265966","0.93489932885906","fre45","41.61","1990-07-29 15:00:00","1990-07-29 15:00:00","0.118120805369128","-0.667513413452298","2.43361192659663"
"269","mtg19900730150000.pckl.csv","fresno","rcp45","north_south","high_gmax","-1.98978815418481","-2.33932327601683","-1.53839345982289",NA,"0.936241610738255","40.8373060724191","38.6161850805588","43.8288630462235","43.8288630462235","0.92751677852349","fre45","41.43","1990-07-30 15:00:00","1990-07-30 15:00:00","0.123489932885906","-0.592693927580932","2.3988630462235"
"270","mtg19900731150000.pckl.csv","fresno","rcp45","north_south","high_gmax","-2.06274937416962","-2.41110743871915","-1.62781490530873",NA,"0.985906040268456","40.8591458944092","38.7277979290666","43.868611092671","43.868611092671","0.940268456375839","fre45","41.4","1990-07-31 15:00:00","1990-07-31 15:00:00","0.136241610738255","-0.540854105590796","2.46861109267103"
"271","mtg19900702150000.pckl.csv","fresno","rcp45","north_south","high_gsp50","-1.41684394610177","-1.78659902501325","-0.981085047244335",NA,"0.0818791946308725","39.2293429545425","37.0753904217492","42.540349394833","42.540349394833","0.085234899328859","fre45","39.85","1990-07-02 15:00:00","1990-07-02 15:00:00","0.106040268456376","-0.620657045457527","2.690349394833"
"272","mtg19900703150000.pckl.csv","fresno","rcp45","north_south","high_gsp50","-1.44426494265414","-1.80554916777384","-1.02138594787467",NA,"0.100671140939597","39.3951078174987","37.3928212921426","42.4783792574736","42.4783792574736","0.102684563758389","fre45","39.97","1990-07-03 15:00:00","1990-07-03 15:00:00","0.10738255033557","-0.574892182501266","2.50837925747359"
"273","mtg19900704150000.pckl.csv","fresno","rcp45","north_south","high_gsp50","-1.46742352295983","-1.81784323956388","-1.06098072513868",NA,"0.124832214765101","39.3509806389462","37.3739919630568","42.478976154526","42.478976154526","0.1","fre45","39.92","1990-07-04 15:00:00","1990-07-04 15:00:00","0.111409395973154","-0.569019361053762","2.55897615452599"
"274","mtg19900705150000.pckl.csv","fresno","rcp45","north_south","high_gsp50","-1.43565617269422","-1.79528667732649","-1.01330538237612",NA,"0.0845637583892618","39.580024991886","37.5284806457825","42.7230663471863","42.7230663471863","0.14496644295302","fre45","40.17","1990-07-05 15:00:00","1990-07-05 15:00:00","0.106040268456376","-0.589975008113981","2.55306634718633"
"275","mtg19900706150000.pckl.csv","fresno","rcp45","north_south","high_gsp50","-1.45190074053588","-1.80565556155787","-1.04002404718149",NA,"0.105369127516779","39.6319870536129","37.601966897765","42.8682274217148","42.8682274217148","0.156375838926174","fre45","40.19","1990-07-06 15:00:00","1990-07-06 15:00:00","0.115436241610738","-0.558012946387059","2.67822742171484"
"276","mtg19900707150000.pckl.csv","fresno","rcp45","north_south","high_gsp50","-1.481655184132","-1.82731008921355","-1.08320041989772",NA,"0.145637583892617","39.6204238709646","37.7383566318136","42.7020576070336","42.7020576070336","0.152348993288591","fre45","40.12","1990-07-07 15:00:00","1990-07-07 15:00:00","0.124161073825503","-0.499576129035404","2.58205760703357"
"277","mtg19900708150000.pckl.csv","fresno","rcp45","north_south","high_gsp50","-1.446731040807","-1.80127998740188","-1.03175696210452",NA,"0.0973154362416107","39.6312445487435","37.6709656265983","42.6410123637739","42.6410123637739","0.154362416107383","fre45","40.19","1990-07-08 15:00:00","1990-07-08 15:00:00","0.108053691275168","-0.558755451256495","2.45101236377386"
"278","mtg19900709150000.pckl.csv","fresno","rcp45","north_south","high_gsp50","-1.46837994328976","-1.81672841500274","-1.06363659720587",NA,"0.126174496644295","39.8555675879723","37.9364844348573","42.8843290126343","42.8843290126343","0.263087248322148","fre45","40.38","1990-07-09 15:00:00","1990-07-09 15:00:00","0.11744966442953","-0.524432412027721","2.50432901263429"
"279","mtg19900710150000.pckl.csv","fresno","rcp45","north_south","high_gsp50","-1.4993407551558","-1.83964041620384","-1.10794768617424",NA,"0.160402684563758","39.9633529978102","38.0661798282397","43.0552863503778","43.0552863503778","0.363087248322148","fre45","40.47","1990-07-10 15:00:00","1990-07-10 15:00:00","0.124161073825503","-0.506647002189837","2.58528635037783"
"280","mtg19900711150000.pckl.csv","fresno","rcp45","north_south","high_gsp50","-1.46160849565906","-1.81179334113118","-1.05298043789852",NA,"0.120134228187919","40.060267752792","38.0927167685132","43.0959637635452","43.0959637635452","0.505369127516779","fre45","40.61","1990-07-11 15:00:00","1990-07-11 15:00:00","0.114765100671141","-0.549732247207977","2.48596376354519"
"281","mtg19900712150000.pckl.csv","fresno","rcp45","north_south","high_gsp50","-1.48746833481484","-1.83088936730816","-1.08937440721458",NA,"0.150335570469799","40.0934010731257","38.1999148797041","43.0891935572382","43.0891935572382","0.532214765100671","fre45","40.61","1990-07-12 15:00:00","1990-07-12 15:00:00","0.120134228187919","-0.516598926874309","2.47919355723816"
"282","mtg19900713150000.pckl.csv","fresno","rcp45","north_south","high_gsp50","-1.52120133409879","-1.85787013809829","-1.13614146997945",NA,"0.177852348993289","39.8815021695487","38.1069269929707","42.814171050032","42.814171050032","0.26510067114094","fre45","40.35","1990-07-13 15:00:00","1990-07-13 15:00:00","0.128187919463087","-0.468497830451327","2.46417105003201"
"283","mtg19900714150000.pckl.csv","fresno","rcp45","north_south","high_gsp50","-1.48107077946928","-1.82875104282467","-1.07747425109163",NA,"0.148322147651007","39.9543359770533","38.0789386650483","42.8853404884325","42.8853404884325","0.367114093959732","fre45","40.47","1990-07-14 15:00:00","1990-07-14 15:00:00","0.116107382550336","-0.515664022946709","2.41534048843248"
"284","mtg19900715150000.pckl.csv","fresno","rcp45","north_south","high_gsp50","-1.50556963723415","-1.84575195096133","-1.11493326147252",NA,"0.166442953020134","39.9226609628374","38.0374956428565","42.9827819725321","42.9827819725321","0.311409395973154","fre45","40.43","1990-07-15 15:00:00","1990-07-15 15:00:00","0.122818791946309","-0.507339037162581","2.55278197253214"
"285","mtg19900716150000.pckl.csv","fresno","rcp45","north_south","high_gsp50","-1.54169471632358","-1.87531464151728","-1.16316407208819",NA,"0.191275167785235","40.050894807356","38.2598862328775","43.0271519767847","43.0271519767847","0.440939597315436","fre45","40.52","1990-07-16 15:00:00","1990-07-16 15:00:00","0.132885906040268","-0.469105192643994","2.50715197678465"
"286","mtg19900717150000.pckl.csv","fresno","rcp45","north_south","high_gsp50","-1.49623493678861","-1.84024978651957","-1.09946388180014",NA,"0.159731543624161","40.2373977759426","38.2711068149559","43.3631209798033","43.3631209798033","0.699328859060403","fre45","40.77","1990-07-17 15:00:00","1990-07-17 15:00:00","0.120805369127517","-0.532602224057435","2.59312097980331"
"287","mtg19900718150000.pckl.csv","fresno","rcp45","north_south","high_gsp50","-1.52734237561278","-1.86363995631482","-1.14242196857842",NA,"0.18255033557047","40.4089247958657","38.5351795847508","43.4012951549195","43.4012951549195","0.81744966442953","fre45","40.92","1990-07-18 15:00:00","1990-07-18 15:00:00","0.125503355704698","-0.511075204134258","2.48129515491949"
"288","mtg19900719150000.pckl.csv","fresno","rcp45","north_south","high_gsp50","-1.56071883825277","-1.88844381387146","-1.19054169783355",NA,"0.211409395973154","40.737258592841","38.9072872536585","43.7910118209429","43.7910118209429","0.941610738255034","fre45","41.21","1990-07-19 15:00:00","1990-07-19 15:00:00","0.138255033557047","-0.472741407159006","2.58101182094288"
"289","mtg19900720150000.pckl.csv","fresno","rcp45","north_south","high_gsp50","-1.51244394326958","-1.85068233481455","-1.12299367113568",NA,"0.170469798657718","40.8878773780543","38.913197846294","43.986523640203","43.986523640203","0.956375838926175","fre45","41.42","1990-07-20 15:00:00","1990-07-20 15:00:00","0.123489932885906","-0.532122621945689","2.56652364020296"
"290","mtg19900721150000.pckl.csv","fresno","rcp45","north_south","high_gsp50","-1.54512100559996","-1.87623106515441","-1.16890817825943",NA,"0.195973154362416","40.83496302761","38.9470528312716","43.9142379728592","43.9142379728592","0.957718120805369","fre45","41.33","1990-07-21 15:00:00","1990-07-21 15:00:00","0.133557046979866","-0.495036972389954","2.5842379728592"
"291","mtg19900722150000.pckl.csv","fresno","rcp45","north_south","high_gsp50","-1.58410164220351","-1.90926264427404","-1.22054157302848",NA,"0.266442953020134","40.8058156415564","38.9676975685977","43.9005690949179","43.9005690949179","0.95503355704698","fre45","41.28","1990-07-22 15:00:00","1990-07-22 15:00:00","0.141610738255034","-0.474184358443608","2.62056909491793"
"292","mtg19900723150000.pckl.csv","fresno","rcp45","north_south","high_gsp50","-1.53100018005227","-1.8664399563539","-1.14807171246206",NA,"0.183221476510067","40.6583091043375","38.771480412807","43.66587101489","43.66587101489","0.914765100671141","fre45","41.16","1990-07-23 15:00:00","1990-07-23 15:00:00","0.126174496644295","-0.501690895662513","2.50587101489003"
"293","mtg19900724150000.pckl.csv","fresno","rcp45","north_south","high_gsp50","-1.56897845492262","-1.89801759442339","-1.19833263911437",NA,"0.23758389261745","40.7948887458069","38.9925596255332","43.7468310669653","43.7468310669653","0.955704697986577","fre45","41.27","1990-07-24 15:00:00","1990-07-24 15:00:00","0.13489932885906","-0.475111254193081","2.4768310669653"
"294","mtg19900725150000.pckl.csv","fresno","rcp45","north_south","high_gsp50","-1.60665418096237","-1.92903164092388","-1.25003265696748",NA,"0.322147651006711","40.6736206772209","38.9591656752289","43.6049489768407","43.6049489768407","0.93758389261745","fre45","41.11","1990-07-25 15:00:00","1990-07-25 15:00:00","0.143624161073826","-0.436379322779125","2.49494897684069"
"295","mtg19900726150000.pckl.csv","fresno","rcp45","north_south","high_gsp50","-1.55156308467548","-1.88409327673324","-1.17494791305524",NA,"0.201342281879195","40.6412541999483","38.8695203516706","43.4749551781063","43.4749551781063","0.920805369127517","fre45","41.12","1990-07-26 15:00:00","1990-07-26 15:00:00","0.128859060402685","-0.478745800051655","2.3549551781063"
"296","mtg19900727150000.pckl.csv","fresno","rcp45","north_south","high_gsp50","-1.58839915371673","-1.91389968219365","-1.22538982806498",NA,"0.28255033557047","40.7871299786281","39.0627936924715","43.6432627096658","43.6432627096658","0.961744966442953","fre45","41.24","1990-07-27 15:00:00","1990-07-27 15:00:00","0.136912751677852","-0.452870021371929","2.40326270966582"
"297","mtg19900728150000.pckl.csv","fresno","rcp45","north_south","high_gsp50","-1.6288554801949","-1.94851007526266","-1.27840415009483",NA,"0.357718120805369","40.94237416919","39.2756150074705","43.7716453669815","43.7716453669815","0.978523489932886","fre45","41.38","1990-07-28 15:00:00","1990-07-28 15:00:00","0.142281879194631","-0.437625830810049","2.39164536698146"
"298","mtg19900729150000.pckl.csv","fresno","rcp45","north_south","high_gsp50","-1.57353715477233","-1.90288602197731","-1.2032354557575",NA,"0.245637583892617","41.0988028571983","39.2371297770962","44.0634733790424","44.0634733790424","0.981208053691275","fre45","41.61","1990-07-29 15:00:00","1990-07-29 15:00:00","0.12751677852349","-0.511197142801656","2.45347337904243"
"299","mtg19900730150000.pckl.csv","fresno","rcp45","north_south","high_gsp50","-1.609131528183","-1.93066697229297","-1.25395122160437",NA,"0.32751677852349","40.9808372297622","39.2786733083227","43.8331763040549","43.8331763040549","0.981879194630872","fre45","41.43","1990-07-30 15:00:00","1990-07-30 15:00:00","0.140939597315436","-0.449162770237827","2.40317630405488"
"300","mtg19900731150000.pckl.csv","fresno","rcp45","north_south","high_gsp50","-1.64857289000824","-1.96408136648116","-1.30688098231961",NA,"0.381208053691275","40.9743536047644","39.303545868784","43.8784414950413","43.8784414950413","0.983221476510067","fre45","41.4","1990-07-31 15:00:00","1990-07-31 15:00:00","0.150335570469799","-0.425646395235624","2.47844149504127"
"301","mtg19900702150000.pckl.csv","fresno","rcp45","north_south","low_gmax","-1.36537304057894","-1.75753517772249","-0.949137995988666",NA,"0.0322147651006711","39.3007690150225","37.4210300989211","42.498147753667","42.498147753667","0.0912751677852349","fre45","39.85","1990-07-02 15:00:00","1990-07-02 15:00:00","0.112080536912752","-0.549230984977477","2.64814775366698"
"302","mtg19900703150000.pckl.csv","fresno","rcp45","north_south","low_gmax","-1.39385767864983","-1.77462052472446","-0.987480008057521",NA,"0.0590604026845638","39.4511032214305","37.6786845117921","42.4506794347717","42.4506794347717","0.108053691275168","fre45","39.97","1990-07-03 15:00:00","1990-07-03 15:00:00","0.114093959731544","-0.518896778569491","2.48067943477169"
"303","mtg19900704150000.pckl.csv","fresno","rcp45","north_south","low_gmax","-1.41994158652274","-1.78932317919116","-1.02579302711667",NA,"0.0825503355704698","39.3949143124911","37.6124179092358","42.4615368671919","42.4615368671919","0.102684563758389","fre45","39.92","1990-07-04 15:00:00","1990-07-04 15:00:00","0.116107382550336","-0.52508568750887","2.54153686719185"
"304","mtg19900705150000.pckl.csv","fresno","rcp45","north_south","low_gmax","-1.37884975075066","-1.76012537719063","-0.971900717755039",NA,"0.0429530201342282","39.6337816333795","37.8127263491736","42.6985960463008","42.6985960463008","0.153020134228188","fre45","40.17","1990-07-05 15:00:00","1990-07-05 15:00:00","0.113422818791946","-0.536218366620517","2.52859604630081"
"305","mtg19900706150000.pckl.csv","fresno","rcp45","north_south","low_gmax","-1.40193987860724","-1.77205975788321","-1.0056701976575",NA,"0.0590604026845638","39.681630970528","37.8583374051067","42.8513566212226","42.8513566212226","0.16510067114094","fre45","40.19","1990-07-06 15:00:00","1990-07-06 15:00:00","0.122818791946309","-0.508369029472","2.66135662122258"
"306","mtg19900707150000.pckl.csv","fresno","rcp45","north_south","low_gmax","-1.43633535665075","-1.80061819123109","-1.04816084060198",NA,"0.0919463087248322","39.6571352996193","37.9403294233298","42.6841016898809","42.6841016898809","0.161073825503356","fre45","40.12","1990-07-07 15:00:00","1990-07-07 15:00:00","0.128859060402685","-0.462864700380663","2.56410168988089"
"307","mtg19900708150000.pckl.csv","fresno","rcp45","north_south","low_gmax","-1.3919408112163","-1.76739486205066","-0.990709890015041",NA,"0.0536912751677852","39.6795249871948","37.9311747418159","42.6091213026635","42.6091213026635","0.161073825503356","fre45","40.19","1990-07-08 15:00:00","1990-07-08 15:00:00","0.113422818791946","-0.510475012805195","2.41912130266352"
"308","mtg19900709150000.pckl.csv","fresno","rcp45","north_south","low_gmax","-1.42229690978647","-1.78961885469153","-1.02960851480356",NA,"0.0812080536912752","39.8976395661635","38.1627317999923","42.866618921592","42.866618921592","0.273154362416107","fre45","40.38","1990-07-09 15:00:00","1990-07-09 15:00:00","0.122818791946309","-0.482360433836462","2.48661892159205"
"309","mtg19900710150000.pckl.csv","fresno","rcp45","north_south","low_gmax","-1.45423608654526","-1.80996382641793","-1.07218858832264",NA,"0.116107382550336","39.9952010176496","38.2502111377654","43.0404346828886","43.0404346828886","0.370469798657718","fre45","40.47","1990-07-10 15:00:00","1990-07-10 15:00:00","0.129530201342282","-0.474798982350379","2.57043468288863"
"310","mtg19900711150000.pckl.csv","fresno","rcp45","north_south","low_gmax","-1.40873496306494","-1.77840928390106","-1.01209837357657",NA,"0.0671140939597315","40.1022252816158","38.328062104971","43.0747042959466","43.0747042959466","0.523489932885906","fre45","40.61","1990-07-11 15:00:00","1990-07-11 15:00:00","0.118791946308725","-0.507774718384205","2.46470429594663"
"311","mtg19900712150000.pckl.csv","fresno","rcp45","north_south","low_gmax","-1.443792761612","-1.8052443186044","-1.05546237144016",NA,"0.106711409395973","40.1293925743831","38.4037136948623","43.0727319362213","43.0727319362213","0.553020134228188","fre45","40.61","1990-07-12 15:00:00","1990-07-12 15:00:00","0.125503355704698","-0.480607425616938","2.46273193622126"
"312","mtg19900713150000.pckl.csv","fresno","rcp45","north_south","low_gmax","-1.48020519477696","-1.83402343409977","-1.10121596874625",NA,"0.151006711409396","39.9064300324759","38.2616599482124","42.7980396626577","42.7980396626577","0.270469798657718","fre45","40.35","1990-07-13 15:00:00","1990-07-13 15:00:00","0.130201342281879","-0.443569967524134","2.44803966265768"
